row_id,split,split_order,target,name,formula,natoms,efermi_eV,evac_eV,workfunction_eV,workfunction_recomputed_eV,formula_abs_diff_eV
681,train,1382,5.978454999999999,MIP2D-1410-Cl2Se2Sn2,Cl2Se2Sn2,6,-3.6536,2.3248549999999994,5.978454999999999,5.978454999999999,0.0
682,train,539,6.641067,MIP2D-1451-Cr2O6,Cr2O6,8,-4.5291,2.111967,6.641067,6.641067,0.0
683,train,263,5.6451329999999995,MIP2D-1823-Nb2Se2,Nb2Se2,4,-3.1828,2.462333,5.6451329999999995,5.6451329999999995,0.0
684,train,1424,9.106377,MIP2D-930-O2W1,O2W,3,-7.2178,1.8885770000000002,9.106377,9.106377,0.0
685,train,106,4.447993,MIP2D-129-Bi2Sn6,Bi2Sn6,8,-3.3443,1.1036930000000003,4.447993,4.447993,0.0
686,train,503,4.956718,MIP2D-826-Mn1Te2,MnTe2,3,-2.5203,2.4364179999999998,4.956718,4.956718,0.0
687,train,1281,7.501199,MIP2D-902-O2Pt1,O2Pt,3,-5.5289,1.972299,7.501199,7.501199,0.0
688,train,1221,7.812500999999999,MIP2D-397-Cl2Co1,Cl2Co,3,-5.6869,2.125601,7.812500999999999,7.812500999999999,0.0
689,train,1180,5.349959999999999,MIP2D-438-Cl2Rh1,Cl2Rh,3,-3.5892,1.7607599999999999,5.349959999999999,5.349959999999999,0.0
690,test,141,5.019724,MIP2D-553-Cr1I2,CrI2,3,-2.8595,2.1602240000000004,5.019724,5.019724,0.0
691,train,870,5.220304,MIP2D-785-I6W2,I6W2,8,-3.4288,1.7915039999999998,5.220304,5.220304,0.0
692,train,1158,5.385197,MIP2D-877-Ni1S2,NiS2,3,-3.4537,1.9314970000000002,5.385197,5.385197,0.0
693,val,111,5.291043,MIP2D-1243-Br2O2Ru2,Br2O2Ru2,6,-2.7385,2.552543,5.291043,5.291043,0.0
694,train,163,4.945081,MIP2D-1455-Cr2Se6,Cr2Se6,8,-2.669,2.2760810000000005,4.945081,4.945081,0.0
695,val,61,4.214311,MIP2D-1854-Pb2S2,Pb2S2,4,-2.9885,1.225811,4.214311,4.214311,0.0
696,train,516,3.615821,MIP2D-747-I2Zr1,I2Zr,3,-0.714,2.901821,3.615821,3.615821,0.0
697,test,146,3.6902690000000002,MIP2D-1702-Se2,Se2,2,-2.4931,1.1971690000000001,3.6902690000000002,3.6902690000000002,0.0
698,train,1075,6.037786,MIP2D-214-Br6Cr2,Br6Cr2,8,-4.5519,1.485886,6.037786,6.037786,0.0
699,train,1109,5.373049999999999,MIP2D-430-Cl2Os1,Cl2Os,3,-3.4391,1.9339499999999998,5.373049999999999,5.373049999999999,0.0
700,train,403,4.522848,MIP2D-54-As2Ge6,As2Ge6,8,-3.6083,0.9145480000000001,4.522848,4.522848,0.0
701,train,100,3.708698,MIP2D-1531-I2N2Ta2,I2N2Ta2,6,-1.0016,2.707098,3.708698,3.708698,0.0
702,train,533,4.7334879999999995,MIP2D-1578-I2S2Zr2,I2S2Zr2,6,-1.7569,2.976588,4.7334879999999995,4.7334879999999995,0.0
703,train,1439,5.353744,MIP2D-1580-I2Se2Sn2,I2Se2Sn2,6,-2.7068,2.646944,5.353744,5.353744,0.0
704,train,922,4.013014,MIP2D-999-Rh1Te2,RhTe2,3,-1.5151,2.4979139999999997,4.013014,4.013014,0.0
705,test,134,4.471224,MIP2D-1246-Br2O2Ta2,Br2O2Ta2,6,-1.8915,2.579724,4.471224,4.471224,0.0
706,train,935,5.231096000000001,MIP2D-1340-Cl2Ir2O2,Cl2Ir2O2,6,-3.0283,2.202796,5.231096000000001,5.231096000000001,0.0
707,train,628,5.504093,MIP2D-174-Br2Os1,Br2Os,3,-3.3884,2.1156930000000003,5.504093,5.504093,0.0
708,train,1341,5.227885000000001,MIP2D-972-Pd2Se2,Pd2Se2,4,-2.8057,2.4221850000000003,5.227885000000001,5.227885000000001,0.0
709,train,673,4.984501,MIP2D-1060-Se2Ta1,Se2Ta,3,-3.113,1.8715010000000003,4.984501,4.984501,0.0
710,train,394,4.539886,MIP2D-1076-Si2,Si2,2,-3.4937,1.046186,4.539886,4.539886,0.0
711,train,834,4.088278000000001,MIP2D-840-Mo1Te2,MoTe2,3,-1.1384,2.9498780000000004,4.088278000000001,4.088278000000001,0.0
712,train,1115,6.203492,MIP2D-1326-Cl2Ge2Se2,Cl2Ge2Se2,6,-3.98,2.223492,6.203492,6.203492,0.0
713,train,514,4.681691000000001,MIP2D-1664-Pb2Te6,Pb2Te6,8,-1.6193,3.0623910000000003,4.681691000000001,4.681691000000001,0.0
714,train,165,1.182303,MIP2D-1806-K2Mn2P2,K2Mn2P2,6,-0.1262,1.056103,1.182303,1.182303,0.0
715,train,1468,3.197007,MIP2D-663-Hf1I2,HfI2,3,-0.6817,2.5153070000000004,3.197007,3.197007,0.0
716,train,795,7.141496,MIP2D-81-Au2Cl6,Au2Cl6,8,-5.3312,1.8102959999999997,7.141496,7.141496,0.0
717,train,1369,6.102373,MIP2D-1297-Ca1I4Pb1,CaI4Pb,6,-4.2399,1.8624730000000003,6.102373,6.102373,0.0
718,train,86,6.661682,MIP2D-1335-Cl2In2N2,Cl2In2N2,6,-3.9206,2.741082,6.661682,6.661682,0.0
719,train,279,5.874777,MIP2D-1338-Cl2In2Se2,Cl2In2Se2,6,-3.6275,2.247277,5.874777,5.874777,0.0
720,train,1357,3.3461939999999997,MIP2D-707-I2Nb1,I2Nb,3,-0.4005,2.9456939999999996,3.3461939999999997,3.3461939999999997,0.0
721,train,1194,3.885301,MIP2D-458-Cl2W1,Cl2W,3,-1.2563,2.629001,3.885301,3.885301,0.0
722,train,621,4.608364,MIP2D-114-Bi2Ge6,Bi2Ge6,8,-3.6178,0.9905639999999998,4.608364,4.608364,0.0
723,train,770,6.952802999999999,MIP2D-1309-Cl2Cu2O2,Cl2Cu2O2,6,-4.7962,2.156603,6.952802999999999,6.952802999999999,0.0
724,train,928,5.151494,MIP2D-1481-Ge2I2N2,Ge2I2N2,6,-2.0859,3.065594,5.151494,5.151494,0.0
725,train,1393,7.3257200000000005,MIP2D-1492-Hf2O6,Hf2O6,8,-5.115,2.2107200000000002,7.3257200000000005,7.3257200000000005,0.0
726,val,74,5.482844,MIP2D-1584-I2Se2V2,I2Se2V2,6,-2.9638,2.519044,5.482844,5.482844,0.0
727,train,1077,6.270846000000001,MIP2D-1141-Au2Cl4,Au2Cl4,6,-4.7247,1.546146,6.270846000000001,6.270846000000001,0.0
728,test,93,6.405811999999999,MIP2D-1209-Br2Mn2O2,Br2Mn2O2,6,-4.0947,2.311112,6.405811999999999,6.405811999999999,0.0
729,train,620,6.298776999999999,MIP2D-1461-Dy2I2S2,Dy2I2S2,6,-3.9508,2.3479769999999998,6.298776999999999,6.298776999999999,0.0
730,train,151,2.777257,MIP2D-318-C1Ti2,CTi2,3,-0.9203,1.856957,2.777257,2.777257,0.0
731,train,150,6.854716,MIP2D-433-Cl2Pd1,Cl2Pd,3,-4.801,2.053716,6.854716,6.854716,0.0
732,train,23,6.894401,MIP2D-1638-O4Ru2,O4Ru2,6,-5.0517,1.842701,6.894401,6.894401,0.0
733,train,1399,4.516776,MIP2D-1863-Pt2Te2,Pt2Te2,4,-1.7673,2.7494759999999996,4.516776,4.516776,0.0
734,train,773,6.414575000000001,MIP2D-1199-Br2In2N2,Br2In2N2,6,-3.6759,2.7386750000000006,6.414575000000001,6.414575000000001,0.0
735,train,56,5.60435,MIP2D-1350-Cl2Mo2Se2,Cl2Mo2Se2,6,-3.2791,2.32525,5.60435,5.60435,0.0
736,test,136,3.859229,MIP2D-1722-Al1S1,AlS,2,-2.778,1.081229,3.859229,3.859229,0.0
737,train,159,2.1092560000000002,MIP2D-1738-Bi2O2Se1,Bi2O2Se,5,-1.9873,0.121956,2.1092560000000002,2.1092560000000002,0.0
738,train,375,7.225343,MIP2D-901-O2Pt1,O2Pt,3,-5.6014,1.623943,7.225343,7.225343,0.0
739,train,633,4.715616,MIP2D-1745-Br2O2Pu2,Br2O2Pu2,6,-1.3274,3.388216,4.715616,4.715616,0.0
740,train,1029,4.962263,MIP2D-182-Br2Re1,Br2Re,3,-2.2033,2.758963,4.962263,4.962263,0.0
741,test,116,4.9214269999999996,MIP2D-793-I7Ta3Te1,I7Ta3Te,11,-2.3327,2.588727,4.9214269999999996,4.9214269999999996,0.0
742,test,34,5.7340040000000005,MIP2D-7-Ag1Er1P2Se6,AgErP2Se6,10,-3.8701,1.8639040000000004,5.7340040000000005,5.7340040000000005,0.0
743,train,144,4.320301,MIP2D-94-B1Sb1,BSb,2,-3.1691,1.151201,4.320301,4.320301,0.0
744,val,155,3.531772,MIP2D-151-Br2Hf1,Br2Hf,3,-1.5222,2.0095720000000004,3.531772,3.531772,0.0
745,train,76,4.977336,MIP2D-1764-Cr2S2,Cr2S2,4,-3.5868,1.390536,4.977336,4.977336,0.0
746,train,1325,4.168764,MIP2D-444-Cl2Sc2,Cl2Sc2,4,-1.7781,2.390664,4.168764,4.168764,0.0
747,train,1401,7.854283,MIP2D-482-Cl6In2,Cl6In2,8,-6.2818,1.572483,7.854283,7.854283,0.0
748,test,96,5.299953,MIP2D-697-I2In1,I2In,3,-3.0967,2.203253,5.299953,5.299953,0.0
749,train,530,7.423436000000001,MIP2D-412-Cl2Hg1,Cl2Hg,3,-6.0435,1.3799360000000003,7.423436000000001,7.423436000000001,0.0
750,train,497,5.931344000000001,MIP2D-85-Au2O2,Au2O2,4,-3.8734,2.0579440000000004,5.931344000000001,5.931344000000001,0.0
751,train,64,5.8390640000000005,MIP2D-1135-Au2Br2S2,Au2Br2S2,6,-3.4724,2.366664,5.8390640000000005,5.8390640000000005,0.0
752,train,148,2.8125099999999996,MIP2D-1740-Br2Co1O2Sr2,Br2CoO2Sr2,7,-0.7985,2.01401,2.8125099999999996,2.8125099999999996,0.0
753,train,877,4.165708,MIP2D-1855-Pb2S2,Pb2S2,4,-2.3739,1.791808,4.165708,4.165708,0.0
754,train,231,5.885397,MIP2D-257-Br6V2,Br6V2,8,-4.3753,1.510097,5.885397,5.885397,0.0
755,train,532,6.952228,MIP2D-331-C2F2Mo3,C2F2Mo3,7,-0.4345,6.517728,6.952228,6.952228,0.0
756,train,1132,5.633535999999999,MIP2D-20-Ag2I6,Ag2I6,8,-3.6536,1.979936,5.633535999999999,5.633535999999999,0.0
757,train,1465,1.7171580000000002,MIP2D-349-C2H2O2Sc3,C2H2O2Sc3,9,0.4719,2.189058,1.7171580000000002,1.7171580000000002,0.0
758,train,953,7.3869560000000005,MIP2D-512-Cl6Ti2,Cl6Ti2,8,-5.7377,1.649256,7.3869560000000005,7.3869560000000005,0.0
759,test,94,4.9255759999999995,MIP2D-1004-Ru1S2,RuS2,3,-2.6881,2.2374759999999996,4.9255759999999995,4.9255759999999995,0.0
760,train,13,5.230432,MIP2D-1064-Se2Ti2,Se2Ti2,4,-2.3844,2.846032,5.230432,5.230432,0.0
761,train,404,3.646617,MIP2D-1433-Cl4Y2,Cl4Y2,6,-1.9314,1.7152170000000002,3.646617,3.646617,0.0
762,train,727,2.245657,MIP2D-1750-Ca2Mn2Si2,Ca2Mn2Si2,6,-0.3353,1.910357,2.245657,2.245657,0.0
763,train,261,5.877098,MIP2D-1773-Fe2S2,Fe2S2,4,-4.3755,1.501598,5.877098,5.877098,0.0
764,train,398,8.143766,MIP2D-916-O2Sn1,O2Sn,3,-6.2911,1.852666,8.143766,8.143766,0.0
765,val,119,7.637538,MIP2D-923-O2Ti1,O2Ti,3,-6.5396,1.097938,7.637538,7.637538,0.0
766,val,167,4.3849990000000005,MIP2D-991-Re1Te2,ReTe2,3,-1.4598,2.925199,4.3849990000000005,4.3849990000000005,0.0
767,train,897,5.347030999999999,MIP2D-1420-Cl4I4Ta2,Cl4I4Ta2,10,-4.1205,1.226531,5.347030999999999,5.347030999999999,0.0
768,train,624,6.011241,MIP2D-1508-I2In2S2,I2In2S2,6,-3.3149,2.6963410000000003,6.011241,6.011241,0.0
769,train,1124,4.748443,MIP2D-646-Ge2S2,Ge2S2,4,-2.2866,2.4618429999999996,4.748443,4.748443,0.0
770,train,582,4.567284000000001,MIP2D-1518-I2Mo2N2,I2Mo2N2,6,-1.4333,3.1339840000000003,4.567284000000001,4.567284000000001,0.0
771,train,1013,5.92552,MIP2D-225-Br6Ir2,Br6Ir2,8,-4.4026,1.5229199999999998,5.92552,5.92552,0.0
772,train,292,4.989164000000001,MIP2D-635-Ge1Te1,GeTe,2,-3.5327,1.4564640000000002,4.989164000000001,4.989164000000001,0.0
773,train,240,4.792745,MIP2D-960-Pb1Se2,PbSe2,3,-3.6221,1.170645,4.792745,4.792745,0.0
774,train,112,3.765118,MIP2D-1491-Hf2I4,Hf2I4,6,-1.4023,2.362818,3.765118,3.765118,0.0
775,train,858,4.0476410000000005,MIP2D-1522-I2N2Nb2,I2N2Nb2,6,-0.9398,3.1078410000000005,4.0476410000000005,4.0476410000000005,0.0
776,test,125,5.223929,MIP2D-1537-I2Nb2O4,I2Nb2O4,8,-1.6675,3.556429,5.223929,5.223929,0.0
777,val,29,4.602952,MIP2D-1907-Te2V2,Te2V2,4,-2.0984,2.504552,4.602952,4.602952,0.0
778,test,77,7.03674,MIP2D-3-Ag1Br2,AgBr2,3,-5.2482,1.7885399999999998,7.03674,7.03674,0.0
779,test,138,7.179787,MIP2D-592-Fe1O2,FeO2,3,-5.9749,1.204887,7.179787,7.179787,0.0
780,train,1197,5.507175000000001,MIP2D-1464-Er2Te6,Er2Te6,8,-0.2243,5.282875000000001,5.507175000000001,5.507175000000001,0.0
781,train,5,5.715412999999999,MIP2D-275-C1F2Mo2,CF2Mo2,5,-1.9639,3.751512999999999,5.715412999999999,5.715412999999999,0.0
782,test,16,3.8935939999999998,MIP2D-980-Pt1Te2,PtTe2,3,-1.6006,2.2929939999999998,3.8935939999999998,3.8935939999999998,0.0
783,train,975,6.196833,MIP2D-1366-Cl2N2Zr2,Cl2N2Zr2,6,-3.4663,2.730533,6.196833,6.196833,0.0
784,train,1375,5.065405,MIP2D-499-Cl6Re2,Cl6Re2,8,-3.5414,1.524005,5.065405,5.065405,0.0
785,train,1214,2.282811,MIP2D-733-I2Th1,I2Th,3,-1.4325,0.8503109999999999,2.282811,2.282811,0.0
786,train,763,3.145467,MIP2D-378-C2Y3,C2Y3,5,-1.0712,2.074267,3.145467,3.145467,0.0
787,train,1264,4.24546,MIP2D-648-Ge2Te2,Ge2Te2,4,-1.6224,2.6230599999999997,4.24546,4.24546,0.0
788,train,194,5.8939699999999995,MIP2D-701-I2Mg1,I2Mg,3,-3.8768,2.0171699999999997,5.8939699999999995,5.8939699999999995,0.0
789,test,17,4.310343000000001,MIP2D-847-Mo2Te2,Mo2Te2,4,0.012,4.322343000000001,4.310343000000001,4.310343000000001,0.0
790,train,426,6.45446,MIP2D-932-O2W2,O2W2,4,-3.674,2.78046,6.45446,6.45446,0.0
791,train,230,5.597473,MIP2D-147-Br2Ga1,Br2Ga,3,-3.9129,1.6845729999999999,5.597473,5.597473,0.0
792,train,820,3.629328,MIP2D-165-Br2Mo1,Br2Mo,3,-1.6436,1.985728,3.629328,3.629328,0.0
793,train,669,5.363130999999999,MIP2D-687-Hg1S1,HgS,2,-4.7761,0.5870310000000001,5.363130999999999,5.363130999999999,0.0
794,train,500,7.569381,MIP2D-908-O2Rh1,O2Rh,3,-5.4368,2.1325809999999996,7.569381,7.569381,0.0
795,train,968,5.315917000000001,MIP2D-952-P2Sn2,P2Sn2,4,-2.4912,2.8247170000000006,5.315917000000001,5.315917000000001,0.0
796,train,418,5.2073920000000005,MIP2D-963-Pb1Te2,PbTe2,3,-2.8761,2.331292,5.2073920000000005,5.2073920000000005,0.0
797,train,1181,6.265086,MIP2D-237-Br6Pd2,Br6Pd2,8,-4.6021,1.662986,6.265086,6.265086,0.0
798,train,1201,3.6104650000000005,MIP2D-388-Ca2N1,Ca2N,3,-1.9559,1.6545650000000003,3.6104650000000005,3.6104650000000005,0.0
799,train,1192,6.630276,MIP2D-49-As2Br6,As2Br6,8,-5.2103,1.4199759999999997,6.630276,6.630276,0.0
800,val,27,5.673091,MIP2D-593-Fe1S2,FeS2,3,-3.958,1.715091,5.673091,5.673091,0.0
801,train,751,4.485307,MIP2D-879-Ni1Se2,NiSe2,3,-3.0368,1.448507,4.485307,4.485307,0.0
802,train,63,7.595565,MIP2D-341-C2F6O6S2Zn1,C2F6O6S2Zn,17,-5.3468,2.2487649999999997,7.595565,7.595565,0.0
803,train,104,7.396006999999999,MIP2D-404-Cl2Fe1,Cl2Fe,3,-5.691,1.7050069999999997,7.396006999999999,7.396006999999999,0.0
804,train,644,6.146763,MIP2D-1016-S1Se1Zr1,SSeZr,3,-3.8994,2.247363,6.146763,6.146763,0.0
805,train,634,5.7587649999999995,MIP2D-1711-Se8Ti1Zr3,Se8TiZr3,12,-3.6807,2.0780649999999996,5.7587649999999995,5.7587649999999995,0.0
806,train,145,7.90615,MIP2D-385-Ca1Cl2,CaCl2,3,-6.335,1.5711499999999998,7.90615,7.90615,0.0
807,train,1173,5.044236000000001,MIP2D-722-I2Ru1,I2Ru,3,-2.8622,2.1820360000000005,5.044236000000001,5.044236000000001,0.0
808,train,11,4.314334,MIP2D-789-I6Zr2,I6Zr2,8,-2.0858,2.228534,4.314334,4.314334,0.0
809,train,47,5.170335,MIP2D-1110-Ag2I2Se2,Ag2I2Se2,6,-1.4719,3.698435,5.170335,5.170335,0.0
810,train,971,5.093105999999999,MIP2D-1395-Cl2Pt2Se2,Cl2Pt2Se2,6,-2.8421,2.2510059999999994,5.093105999999999,5.093105999999999,0.0
811,test,50,6.74657,MIP2D-206-Br2Zn1,Br2Zn,3,-5.3345,1.41207,6.74657,6.74657,0.0
812,train,900,7.6194239999999995,MIP2D-477-Cl6Ga2,Cl6Ga2,8,-6.0587,1.5607239999999998,7.6194239999999995,7.6194239999999995,0.0
813,train,1123,4.576770000000001,MIP2D-640-Ge2H2,H2Ge2,4,-3.5767,1.0000700000000002,4.576770000000001,4.576770000000001,0.0
814,train,371,5.73438,MIP2D-105-Bi1I1Te1,BiITe,3,-3.3984,2.3359799999999997,5.73438,5.73438,0.0
815,train,249,6.53704,MIP2D-1355-Cl2N2Pd2,Cl2N2Pd2,6,-3.963,2.57404,6.53704,6.53704,0.0
816,train,462,6.510261,MIP2D-31-Al2Br6,Al2Br6,8,-5.0779,1.432361,6.510261,6.510261,0.0
817,train,1362,6.7714859999999994,MIP2D-587-F2Sn2,F2Sn2,4,-5.2863,1.4851860000000001,6.7714859999999994,6.7714859999999994,0.0
818,test,35,5.074717,MIP2D-1494-Hf2Se6,Hf2Se6,8,-2.3177,2.7570170000000003,5.074717,5.074717,0.0
819,train,1354,5.585586000000001,MIP2D-1743-Br2N2Th2,Br2N2Th2,6,-2.9117,2.6738860000000004,5.585586000000001,5.585586000000001,0.0
820,train,254,6.1085460000000005,MIP2D-931-O2W1,O2W,3,-4.3139,1.7946460000000002,6.1085460000000005,6.1085460000000005,0.0
821,train,51,6.439514,MIP2D-1028-S2Ti1,S2Ti,3,-4.2409,2.198614,6.439514,6.439514,0.0
822,test,60,6.941705000000001,MIP2D-1138-Au2Cl2O2,Au2Cl2O2,6,-4.3719,2.569805,6.941705000000001,6.941705000000001,0.0
823,train,44,5.317826999999999,MIP2D-529-Co1Ga2Se4,CoGa2Se4,7,-1.4343,3.8835269999999995,5.317826999999999,5.317826999999999,0.0
824,train,914,5.014298,MIP2D-610-Ga1P1,GaP,2,-4.1111,0.9031980000000001,5.014298,5.014298,0.0
825,val,63,5.441997000000001,MIP2D-693-Hg1Te1,HgTe,2,-4.3383,1.1036970000000002,5.441997000000001,5.441997000000001,0.0
826,train,244,4.454272,MIP2D-44-As1Ga1,AsGa,2,-3.9938,0.46047200000000005,4.454272,4.454272,0.0
827,train,1509,3.73799,MIP2D-744-I2Y1,I2Y,3,-1.4327,2.30529,3.73799,3.73799,0.0
828,train,715,6.80614,MIP2D-910-O2Ru1,O2Ru,3,-4.9333,1.87284,6.80614,6.80614,0.0
829,train,1179,6.5493310000000005,MIP2D-216-Br6Cu2,Br6Cu2,8,-5.2535,1.2958310000000002,6.5493310000000005,6.5493310000000005,0.0
830,train,803,7.683713,MIP2D-33-Al2Cl6,Al2Cl6,8,-6.0393,1.6444130000000001,7.683713,7.683713,0.0
831,train,983,6.157356,MIP2D-958-Pb1Se1,PbSe,2,-3.8895,2.267856,6.157356,6.157356,0.0
832,train,1302,4.6485270000000005,MIP2D-1193-Br2Hf2S2,Br2Hf2S2,6,-2.3711,2.2774270000000003,4.6485270000000005,4.6485270000000005,0.0
833,val,36,6.1632359999999995,MIP2D-487-Cl6Mo2,Cl6Mo2,8,-4.5207,1.6425360000000002,6.1632359999999995,6.1632359999999995,0.0
834,val,80,4.511677,MIP2D-680-Hf2Se2,Hf2Se2,4,-1.955,2.5566769999999996,4.511677,4.511677,0.0
835,train,1209,3.111803,MIP2D-1842-O2V2,O2V2,4,-2.1657,0.9461030000000001,3.111803,3.111803,0.0
836,train,658,3.2378229999999997,MIP2D-321-C1Y2,CY2,3,-1.773,1.464823,3.2378229999999997,3.2378229999999997,0.0
837,train,1315,5.858283,MIP2D-1259-Br2Rh2S2,Br2Rh2S2,6,-3.2706,2.587683,5.858283,5.858283,0.0
838,train,416,4.381836,MIP2D-1573-I2S2Ta2,I2S2Ta2,6,-1.3364,3.0454359999999996,4.381836,4.381836,0.0
839,train,124,6.38423,MIP2D-1484-Hf1S8Ti3,HfS8Ti3,12,-4.2615,2.12273,6.38423,6.38423,0.0
840,train,454,4.939149,MIP2D-1719-Te6Zr2,Te6Zr2,8,-1.0449,3.894249,4.939149,4.939149,0.0
841,train,508,4.042231,MIP2D-1848-Os2Se2,Os2Se2,4,-2.2346,1.807631,4.042231,4.042231,0.0
842,val,72,4.607470999999999,MIP2D-62-As2Te3,As2Te3,5,-1.2162,3.3912709999999997,4.607470999999999,4.607470999999999,0.0
843,train,548,5.452966,MIP2D-595-Fe1Se2,FeSe2,3,-3.7733,1.6796660000000003,5.452966,5.452966,0.0
844,train,1381,7.133564999999999,MIP2D-427-Cl2Ni1,Cl2Ni,3,-5.1423,1.9912649999999998,7.133564999999999,7.133564999999999,0.0
845,train,1385,4.482137999999999,MIP2D-723-I2Ru1,I2Ru,3,-2.3823,2.0998379999999996,4.482137999999999,4.482137999999999,0.0
846,train,511,5.876354000000001,MIP2D-971-Pd2S2,Pd2S2,4,-3.0428,2.8335540000000004,5.876354000000001,5.876354000000001,0.0
847,train,905,6.025437999999999,MIP2D-1164-Bi2I2Se2,Bi2I2Se2,6,-3.4531,2.572338,6.025437999999999,6.025437999999999,0.0
848,train,716,8.010888,MIP2D-1380-Cl2O2Sc2,Cl2O2Sc2,6,-5.7513,2.259588,8.010888,8.010888,0.0
849,train,1267,6.866991,MIP2D-162-Br2Mg1,Br2Mg,3,-5.2672,1.599791,6.866991,6.866991,0.0
850,train,1210,7.8230889999999995,MIP2D-1640-O4Ti2,O4Ti2,6,-6.1795,1.6435889999999997,7.8230889999999995,7.8230889999999995,0.0
851,train,162,4.544376,MIP2D-344-C2H2Hf3O2,C2H2Hf3O2,9,-0.362,4.182376,4.544376,4.544376,0.0
852,train,1205,4.034143,MIP2D-1226-Br2N2Ta2,Br2N2Ta2,6,-1.915,2.1191429999999998,4.034143,4.034143,0.0
853,train,361,6.616553000000001,MIP2D-1641-O4V2,O4V2,6,-5.1104,1.506153,6.616553000000001,6.616553000000001,0.0
854,train,804,6.940194,MIP2D-255-Br6Tl2,Br6Tl2,8,-5.5902,1.3499940000000001,6.940194,6.940194,0.0
855,train,718,6.121356,MIP2D-1022-S2Sn1,S2Sn,3,-3.8156,2.3057559999999997,6.121356,6.121356,0.0
856,train,520,4.907546,MIP2D-1033-S2V2,S2V2,4,-2.4754,2.4321460000000004,4.907546,4.907546,0.0
857,train,869,5.822816,MIP2D-1229-Br2N2V2,Br2N2V2,6,-3.0787,2.7441160000000004,5.822816,5.822816,0.0
858,train,654,4.758549,MIP2D-1846-O6Pb4,O6Pb4,10,-2.6133,2.1452489999999997,4.758549,4.758549,0.0
859,train,1500,4.17991,MIP2D-882-Ni1Te2,NiTe2,3,-1.5247,2.65521,4.17991,4.17991,0.0
860,test,159,4.747918,MIP2D-1258-Br2Pt2Se2,Br2Pt2Se2,6,-2.5362,2.211718,4.747918,4.747918,0.0
861,train,1202,5.506079,MIP2D-1480-Ga2I2Se2,Ga2I2Se2,6,-3.0562,2.449879,5.506079,5.506079,0.0
862,train,1308,5.509848,MIP2D-1602-Ir2Se4,Ir2Se4,6,-3.4633,2.046548,5.509848,5.509848,0.0
863,train,52,6.538984,MIP2D-486-Cl6Mn2,Cl6Mn2,8,-4.9836,1.5553840000000003,6.538984,6.538984,0.0
864,train,1155,5.769043,MIP2D-905-O2Re1,O2Re,3,-3.7535,2.015543,5.769043,5.769043,0.0
865,test,174,4.096087,MIP2D-168-Br2Nb1,Br2Nb,3,-1.479,2.6170869999999997,4.096087,4.096087,0.0
866,test,147,5.790846999999999,MIP2D-393-Cd1I2,CdI2,3,-3.9082,1.882647,5.790846999999999,5.790846999999999,0.0
867,val,131,3.8147049999999996,MIP2D-582-Cu2Se2,Cu2Se2,4,-2.3545,1.4602049999999998,3.8147049999999996,3.8147049999999996,0.0
868,val,73,5.944865,MIP2D-831-Mo1N2,MoN2,3,-4.5068,1.438065,5.944865,5.944865,0.0
869,train,335,4.461316999999999,MIP2D-1489-Hf2I2S2,Hf2I2S2,6,-1.7986,2.662717,4.461316999999999,4.461316999999999,0.0
870,train,844,5.746352,MIP2D-1677-Rh2S6,Rh2S6,8,-2.8077,2.938652,5.746352,5.746352,0.0
871,train,1257,3.747954,MIP2D-1785-Hf2S2,Hf2S2,4,-2.5043,1.243654,3.747954,3.747954,0.0
872,train,1051,4.930926,MIP2D-1814-Mn2Se2,Mn2Se2,4,-3.2179,1.713026,4.930926,4.930926,0.0
873,train,845,3.510997,MIP2D-299-C1Ho2,CHo2,3,-1.6903,1.8206970000000002,3.510997,3.510997,0.0
874,train,1239,1.7369670000000001,MIP2D-356-C2H2O2Zr3,C2H2O2Zr3,9,1.9658,3.702767,1.7369670000000001,1.7369670000000001,0.0
875,train,629,4.701174,MIP2D-721-I2Rh1,I2Rh,3,-2.5142,2.186974,4.701174,4.701174,0.0
876,train,1417,1.9783299999999997,MIP2D-1810-Mn2Na2P2,Mn2Na2P2,6,-0.523,1.4553299999999998,1.9783299999999997,1.9783299999999997,0.0
877,train,183,4.9871609999999995,MIP2D-488-Cl6Mo2,Cl6Mo2,8,-2.9292,2.0579609999999997,4.9871609999999995,4.9871609999999995,0.0
878,test,37,5.048755,MIP2D-957-Pb1S2,PbS2,3,-3.8224,1.2263549999999999,5.048755,5.048755,0.0
879,train,128,7.5733299999999995,MIP2D-485-Cl6Mn2,Cl6Mn2,8,-5.9979,1.57543,7.5733299999999995,7.5733299999999995,0.0
880,train,600,5.355847000000001,MIP2D-544-Co2I6,Co2I6,8,-3.3391,2.016747,5.355847000000001,5.355847000000001,0.0
881,train,1405,4.178299,MIP2D-988-Re1Se2,ReSe2,3,-1.9837,2.1945989999999997,4.178299,4.178299,0.0
882,train,693,5.722233,MIP2D-1509-I2In2Se2,I2In2Se2,6,-3.2107,2.511533,5.722233,5.722233,0.0
883,val,75,5.005529,MIP2D-1596-I4Ti2,I4Ti2,6,-3.0657,1.939829,5.005529,5.005529,0.0
884,train,1324,4.009856,MIP2D-1727-Ba1O2,BaO2,3,-3.272,0.7378560000000001,4.009856,4.009856,0.0
885,train,586,6.053801,MIP2D-243-Br6Rh2,Br6Rh2,8,-4.7386,1.315201,6.053801,6.053801,0.0
